dataset	specimen_id	region_type	crop_path	source_file	area_fraction	candidate_panel_id	class_counts_json	coverage_gain_ids_json	coverage_gain_n	covered_unit_ids_json	covered_unit_n	crop_reason	final_crop_bbox_xyxy	panel_area_fraction	panel_bbox_xyxy	panel_kind	panel_score	queue_id	queue_rank	queue_stage	reason
new250	BM001044551	isolated_text_label_panel	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001044551/05_final_queue/crops/Q0006_main_isolated_text_label_panel.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM001044551/05_final_queue/final_ocr_queue.tsv	0.059032150205761316	P0007	"{""handwritten note"": 1}"	"[""Y0180""]"	1	"[""Y0180""]"	1	tight_union_of_text_children	[1109, 206, 1500, 793]	0.04225925925925926	[1143, 255, 1479, 744]	text	2.658195280559945	Q0006	6	main	main; isolated_text_label_panel; tight_union_of_text_children; gain=1
new250	BM001044551	oversized_text_panel_shrink_required	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001044551/05_final_queue/crops/Q0007_main_oversized_text_panel_shrink_required.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM001044551/05_final_queue/final_ocr_queue.tsv	0.5513541666666667	P0004	"{""annotation label"": 1, ""catalog number"": 1, ""handwritten note"": 4, ""herbarium stamp"": 2, ""type specimen label"": 2}"	"[""Y0007"", ""Y0082"", ""Y0128"", ""Y0174"", ""Y0190"", ""Y0191"", ""Y0199"", ""Y0214"", ""Y0230"", ""Y0235""]"	10	"[""Y0007"", ""Y0082"", ""Y0128"", ""Y0138"", ""Y0174"", ""Y0190"", ""Y0191"", ""Y0199"", ""Y0214"", ""Y0221"", ""Y0230"", ""Y0235"", ""Y0238""]"	13	tight_union_of_text_children	[0, 0, 1185, 1809]	0.44298225308641975	[33, 0, 1080, 1645]	text	4.838441505699593	Q0007	7	main	main; oversized_text_panel_shrink_required; tight_union_of_text_children; gain=10
new250	BM001067777	small_text_label_panel	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001067777/05_final_queue/crops/Q0001_main_small_text_label_panel.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM001067777/05_final_queue/final_ocr_queue.tsv	0.011423569598633646	P0002	"{""handwritten note"": 1, ""printed label"": 1}"	"[""Y0152"", ""Y0257""]"	2	"[""Y0152"", ""Y0257""]"	2	tight_union_of_text_children	[0, 0, 273, 147]	0.006774836322231711	[11, 23, 249, 123]	text	4.5936046486681095	Q0001	1	main	main; small_text_label_panel; tight_union_of_text_children; gain=2
new250	BM001067777	isolated_text_label_panel	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001067777/05_final_queue/crops/Q0002_main_isolated_text_label_panel.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM001067777/05_final_queue/final_ocr_queue.tsv	0.004263023057216054	P0003	"{""catalog number"": 1}"	"[""Y0145""]"	1	"[""Y0145""]"	1	tight_union_of_text_children	[1216, 2238, 1408, 2316]	0.0012297181895815543	[1240, 2262, 1384, 2292]	text	2.5936785905599455	Q0002	2	main	main; isolated_text_label_panel; tight_union_of_text_children; gain=1
new250	BM001067777	oversized_text_panel_shrink_required	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001067777/05_final_queue/crops/Q0003_main_oversized_text_panel_shrink_required.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM001067777/05_final_queue/final_ocr_queue.tsv	1.0	P0001	"{""annotation label"": 3, ""barcode label"": 1, ""handwritten note"": 10, ""herbarium stamp"": 4, ""primary specimen label"": 3, ""printed label"": 6, ""type specimen label"": 1}"	"[""Y0002"", ""Y0008"", ""Y0033"", ""Y0130"", ""Y0136"", ""Y0155"", ""Y0160"", ""Y0164"", ""Y0168"", ""Y0169"", ""Y0173"", ""Y0188"", ""Y0203"", ""Y0216"", ""Y0217"", ""Y0219"", ""Y0223"", ""Y0238"", ""Y0244"", ""Y0247"", ""Y0250"", ""Y0259"", ""Y0263"", ""Y0266"", ""Y0267"", ""Y0288"", ""Y0295"", ""Y0296""]"	28	"[""Y0002"", ""Y0008"", ""Y0033"", ""Y0130"", ""Y0136"", ""Y0145"", ""Y0152"", ""Y0155"", ""Y0160"", ""Y0164"", ""Y0168"", ""Y0169"", ""Y0173"", ""Y0188"", ""Y0203"", ""Y0216"", ""Y0217"", ""Y0219"", ""Y0223"", ""Y0238"", ""Y0244"", ""Y0247"", ""Y0250"", ""Y0257"", ""Y0259"", ""Y0263"", ""Y0266"", ""Y0267"", ""Y0288"", ""Y0295"", ""Y0296""]"	31	tight_union_of_text_children	[0, 0, 1500, 2342]	0.9893976658126957	[12, 1, 1498, 2340]	text	11.96609151249662	Q0003	3	main	main; oversized_text_panel_shrink_required; tight_union_of_text_children; gain=28
new250	BM001082057	main_text_label_panel	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001082057/05_final_queue/crops/Q0001_main_main_text_label_panel.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM001082057/05_final_queue/final_ocr_queue.tsv	0.102347154909352	P0005	"{""catalog number"": 1, ""database label"": 1, ""handwritten note"": 2, ""herbarium stamp"": 2}"	"[""Y0079"", ""Y0099"", ""Y0111"", ""Y0150"", ""Y0194"", ""Y0239""]"	6	"[""Y0079"", ""Y0099"", ""Y0111"", ""Y0150"", ""Y0194"", ""Y0239""]"	6	tight_union_of_text_children	[1028, 51, 1500, 655]	0.07726009693053312	[1071, 101, 1498, 605]	text	9.931526359055313	Q0001	1	main	main; main_text_label_panel; tight_union_of_text_children; gain=6
new250	BM001082057	small_text_label_panel	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001082057/05_final_queue/crops/Q0002_main_small_text_label_panel.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM001082057/05_final_queue/final_ocr_queue.tsv	0.1583037156704362	P0004	"{""catalog number"": 3, ""database label"": 1, ""handwritten note"": 1}"	"[""Y0018"", ""Y0120"", ""Y0135"", ""Y0215"", ""Y0253""]"	5	"[""Y0018"", ""Y0120"", ""Y0135"", ""Y0215"", ""Y0253""]"	5	tight_union_of_text_children	[0, 1140, 615, 1857]	0.12438413211272661	[23, 1204, 561, 1848]	text	11.365537749228055	Q0002	2	main	main; small_text_label_panel; tight_union_of_text_children; gain=5
new250	BM001082057	main_text_label_panel	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001082057/05_final_queue/crops/Q0003_main_main_text_label_panel.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM001082057/05_final_queue/final_ocr_queue.tsv	0.16397415185783523	P0003	"{""handwritten note"": 2, ""herbarium stamp"": 2, ""primary specimen label"": 1, ""printed label"": 2}"	"[""Y0158"", ""Y0178"", ""Y0198"", ""Y0261"", ""Y0287"", ""Y0290"", ""Y0295"", ""Y0297""]"	8	"[""Y0158"", ""Y0178"", ""Y0198"", ""Y0261"", ""Y0287"", ""Y0290"", ""Y0295"", ""Y0297""]"	8	tight_union_of_text_children	[0, 0, 875, 522]	0.13026027643152038	[26, 5, 798, 475]	text	11.775408351679836	Q0003	3	main	main; main_text_label_panel; tight_union_of_text_children; gain=8
new250	BM001082057	main_text_label_panel	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001082057/05_final_queue/crops/Q0004_main_main_text_label_panel.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM001082057/05_final_queue/final_ocr_queue.tsv	0.36891545503500267	P0002	"{""annotation label"": 1, ""handwritten note"": 3, ""herbarium stamp"": 2, ""primary specimen label"": 2, ""printed label"": 1, ""type specimen label"": 2}"	"[""Y0001"", ""Y0006"", ""Y0047"", ""Y0139"", ""Y0141"", ""Y0144"", ""Y0152"", ""Y0157"", ""Y0167"", ""Y0192"", ""Y0202"", ""Y0216"", ""Y0222"", ""Y0233"", ""Y0264"", ""Y0268"", ""Y0279"", ""Y0280""]"	18	"[""Y0001"", ""Y0006"", ""Y0047"", ""Y0139"", ""Y0141"", ""Y0144"", ""Y0152"", ""Y0157"", ""Y0158"", ""Y0167"", ""Y0192"", ""Y0202"", ""Y0216"", ""Y0222"", ""Y0233"", ""Y0264"", ""Y0268"", ""Y0279"", ""Y0280"", ""Y0287""]"	20	tight_union_of_text_children	[0, 295, 1138, 1198]	0.2646515885837372	[61, 370, 1040, 1123]	text	20.945132849788	Q0004	4	main	main; main_text_label_panel; tight_union_of_text_children; gain=18
new250	BM001082057	isolated_text_label_panel	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001082057/05_final_queue/crops/Q0005_main_isolated_text_label_panel.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM001082057/05_final_queue/final_ocr_queue.tsv	0.04761227786752827	P0006	"{""handwritten note"": 1}"	"[""Y0185""]"	1	"[""Y0185""]"	1	tight_union_of_text_children	[554, 1215, 861, 1647]	0.03295638126009693	[580, 1251, 835, 1611]	text	2.7585745905599452	Q0005	5	main	main; isolated_text_label_panel; tight_union_of_text_children; gain=1
new250	BM001082057	main_text_label_panel	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001082057/05_final_queue/crops/Q0006_main_main_text_label_panel.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM001082057/05_final_queue/final_ocr_queue.tsv	0.39730748519116854	P0001	"{""annotation label"": 1, ""handwritten note"": 3, ""herbarium stamp"": 1, ""primary specimen label"": 2, ""printed label"": 5}"	"[""Y0007"", ""Y0110"", ""Y0165"", ""Y0190"", ""Y0206"", ""Y0246""]"	6	"[""Y0006"", ""Y0007"", ""Y0110"", ""Y0139"", ""Y0144"", ""Y0152"", ""Y0165"", ""Y0185"", ""Y0190"", ""Y0206"", ""Y0222"", ""Y0233"", ""Y0246"", ""Y0280""]"	14	tight_union_of_text_children	[632, 582, 1500, 1857]	0.30276180218991205	[709, 691, 1482, 1782]	text	22.942455687461536	Q0006	6	main	main; main_text_label_panel; tight_union_of_text_children; gain=6
new250	BM001082057	isolated_text_label_panel	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001082057/05_final_queue/crops/Q0007_rescue_isolated_text_label_panel.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM001082057/05_final_queue/final_ocr_queue.tsv	0.007279124035182194	P0007	"{""herbarium stamp"": 1}"	"[""Y0223""]"	1	"[""Y0223""]"	1	tight_union_of_text_children	[884, 132, 1021, 280]	0.0031951175731466525	[908, 156, 997, 256]	text	1.2699796805599453	Q0007	7	rescue	rescue; isolated_text_label_panel; tight_union_of_text_children; gain=1
new250	BM001202191	main_text_label_panel	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001202191/05_final_queue/crops/Q0001_main_main_text_label_panel.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM001202191/05_final_queue/final_ocr_queue.tsv	0.05855513307984791	P0001	"{""catalog number"": 5, ""database label"": 2, ""handwritten note"": 1, ""primary specimen label"": 1, ""printed label"": 2, ""type specimen label"": 1}"	"[""Y0066"", ""Y0068"", ""Y0074"", ""Y0078"", ""Y0087"", ""Y0099"", ""Y0111"", ""Y0113"", ""Y0114"", ""Y0125"", ""Y0132"", ""Y0143""]"	12	"[""Y0066"", ""Y0068"", ""Y0074"", ""Y0078"", ""Y0087"", ""Y0099"", ""Y0111"", ""Y0113"", ""Y0114"", ""Y0125"", ""Y0132"", ""Y0143""]"	12	tight_union_of_text_children	[0, 3714, 2500, 3945]	0.05209368821292776	[0, 3738, 2482, 3945]	text	22.061803247461537	Q0001	1	main	main; main_text_label_panel; tight_union_of_text_children; gain=12
new250	BM001202191	small_text_label_panel	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001202191/05_final_queue/crops/Q0002_main_small_text_label_panel.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM001202191/05_final_queue/final_ocr_queue.tsv	0.07321591888466414	P0002	"{""annotation label"": 1, ""catalog number"": 1, ""handwritten note"": 1, ""printed label"": 1}"	"[""Y0011"", ""Y0077"", ""Y0079"", ""Y0118""]"	4	"[""Y0011"", ""Y0077"", ""Y0079"", ""Y0118""]"	4	tight_union_of_text_children	[1123, 3101, 2381, 3675]	0.0507928010139417	[1228, 3149, 2276, 3627]	text	9.157438942434101	Q0002	2	main	main; small_text_label_panel; tight_union_of_text_children; gain=4
new250	BM001202191	small_text_label_panel	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001202191/05_final_queue/crops/Q0003_main_small_text_label_panel.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM001202191/05_final_queue/final_ocr_queue.tsv	0.008903219264892268	P0003	"{""catalog number"": 1, ""handwritten note"": 1}"	"[""Y0081"", ""Y0107""]"	2	"[""Y0081"", ""Y0107""]"	2	tight_union_of_text_children	[108, 47, 556, 243]	0.005612370088719899	[145, 71, 519, 219]	text	4.865683618668109	Q0003	3	main	main; small_text_label_panel; tight_union_of_text_children; gain=2
new250	BM001202191	isolated_text_label_panel	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001202191/05_final_queue/crops/Q0004_main_isolated_text_label_panel.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM001202191/05_final_queue/final_ocr_queue.tsv	0.0019261850443599493	P0004	"{""primary specimen label"": 1}"	"[""Y0123""]"	1	"[""Y0123""]"	1	tight_union_of_text_children	[0, 3553, 121, 3710]	0.0009394169835234474	[12, 3577, 97, 3686]	text	2.5328467805599453	Q0004	4	main	main; isolated_text_label_panel; tight_union_of_text_children; gain=1
new250	BM001205312	main_text_label_panel	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001205312/05_final_queue/crops/Q0001_main_main_text_label_panel.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM001205312/05_final_queue/final_ocr_queue.tsv	0.22487821612349915	P0001	"{""annotation label"": 1, ""database label"": 1, ""handwritten note"": 6, ""herbarium stamp"": 1, ""printed label"": 4}"	"[""Y0035"", ""Y0045"", ""Y0073"", ""Y0080"", ""Y0082"", ""Y0097"", ""Y0136"", ""Y0141"", ""Y0159"", ""Y0176"", ""Y0177"", ""Y0197"", ""Y0217""]"	13	"[""Y0035"", ""Y0045"", ""Y0073"", ""Y0080"", ""Y0082"", ""Y0097"", ""Y0136"", ""Y0141"", ""Y0159"", ""Y0176"", ""Y0177"", ""Y0197"", ""Y0217""]"	13	tight_union_of_text_children	[12, 0, 964, 2410]	0.1603175692232296	[91, 144, 885, 2204]	text	23.369181389615257	Q0001	1	main	main; main_text_label_panel; tight_union_of_text_children; gain=13
new250	BM001205312	main_text_label_panel	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001205312/05_final_queue/crops/Q0002_main_main_text_label_panel.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM001205312/05_final_queue/final_ocr_queue.tsv	0.06174957118353345	P0002	"{""catalog number"": 5, ""database label"": 3, ""handwritten note"": 1, ""primary specimen label"": 1, ""type specimen label"": 2}"	"[""Y0083"", ""Y0098"", ""Y0099"", ""Y0106"", ""Y0111"", ""Y0161"", ""Y0189"", ""Y0193"", ""Y0206"", ""Y0209"", ""Y0213"", ""Y0219""]"	12	"[""Y0083"", ""Y0098"", ""Y0099"", ""Y0106"", ""Y0111"", ""Y0161"", ""Y0189"", ""Y0193"", ""Y0206"", ""Y0209"", ""Y0213"", ""Y0219""]"	12	tight_union_of_text_children	[0, 3829, 2500, 4081]	0.05586865964224455	[0, 3853, 2500, 4081]	text	21.816052727461535	Q0002	2	main	main; main_text_label_panel; tight_union_of_text_children; gain=12
new250	BM001205312	isolated_text_label_panel	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001205312/05_final_queue/crops/Q0003_main_isolated_text_label_panel.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM001205312/05_final_queue/final_ocr_queue.tsv	0.0009857387895123744	P0003	"{""annotation label"": 1}"	"[""Y0146""]"	1	"[""Y0146""]"	1	tight_union_of_text_children	[2360, 3747, 2473, 3836]	0.00026121048762558195	[2384, 3771, 2449, 3812]	text	2.2542481505599454	Q0003	3	main	main; isolated_text_label_panel; tight_union_of_text_children; gain=1
new250	BM001205313	main_text_label_panel	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001205313/05_final_queue/crops/Q0001_main_main_text_label_panel.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM001205313/05_final_queue/final_ocr_queue.tsv	0.059654248843438035	P0001	"{""annotation label"": 1, ""catalog number"": 4, ""database label"": 2, ""handwritten note"": 2, ""printed label"": 1}"	"[""Y0101"", ""Y0111"", ""Y0124"", ""Y0139"", ""Y0167"", ""Y0192"", ""Y0217"", ""Y0236"", ""Y0242"", ""Y0245""]"	10	"[""Y0101"", ""Y0111"", ""Y0124"", ""Y0139"", ""Y0167"", ""Y0192"", ""Y0217"", ""Y0236"", ""Y0242"", ""Y0245""]"	10	tight_union_of_text_children	[0, 3862, 2500, 4107]	0.05374599464329194	[3, 3886, 2500, 4107]	text	18.50848136279837	Q0001	1	main	main; main_text_label_panel; tight_union_of_text_children; gain=10
new250	BM001205313	small_text_label_panel	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001205313/05_final_queue/crops/Q0002_main_small_text_label_panel.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM001205313/05_final_queue/final_ocr_queue.tsv	0.010142585829072315	P0003	"{""handwritten note"": 1, ""primary specimen label"": 1, ""printed label"": 1}"	"[""Y0115"", ""Y0222"", ""Y0234""]"	3	"[""Y0115"", ""Y0222"", ""Y0234""]"	3	tight_union_of_text_children	[81, 41, 594, 244]	0.006446067689310933	[124, 65, 551, 220]	text	6.67247944111989	Q0002	2	main	main; small_text_label_panel; tight_union_of_text_children; gain=3
new250	BM001205313	oversized_text_panel_shrink_required	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001205313/05_final_queue/crops/Q0003_main_oversized_text_panel_shrink_required.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM001205313/05_final_queue/final_ocr_queue.tsv	0.6410878013148283	P0002	"{""annotation label"": 2, ""catalog number"": 4, ""handwritten note"": 6, ""printed label"": 7, ""type specimen label"": 1}"	"[""Y0024"", ""Y0044"", ""Y0048"", ""Y0074"", ""Y0096"", ""Y0132"", ""Y0137"", ""Y0159"", ""Y0161"", ""Y0168"", ""Y0169"", ""Y0172"", ""Y0184"", ""Y0187"", ""Y0190"", ""Y0196"", ""Y0213"", ""Y0214"", ""Y0216"", ""Y0227""]"	20	"[""Y0024"", ""Y0044"", ""Y0048"", ""Y0074"", ""Y0096"", ""Y0132"", ""Y0137"", ""Y0159"", ""Y0161"", ""Y0168"", ""Y0169"", ""Y0172"", ""Y0184"", ""Y0187"", ""Y0190"", ""Y0196"", ""Y0213"", ""Y0214"", ""Y0216"", ""Y0227""]"	20	tight_union_of_text_children	[231, 445, 2500, 3346]	0.45668176284392503	[425, 687, 2365, 3104]	text	9.370626794430857	Q0003	3	main	main; oversized_text_panel_shrink_required; tight_union_of_text_children; gain=20
new250	BM001206103	main_text_label_panel	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001206103/05_final_queue/crops/Q0001_main_main_text_label_panel.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM001206103/05_final_queue/final_ocr_queue.tsv	0.060019361084220714	P0001	"{""catalog number"": 3, ""database label"": 2, ""handwritten note"": 1, ""printed label"": 1, ""type specimen label"": 1}"	"[""Y0111"", ""Y0123"", ""Y0129"", ""Y0141"", ""Y0150"", ""Y0173"", ""Y0186"", ""Y0196""]"	8	"[""Y0111"", ""Y0123"", ""Y0129"", ""Y0141"", ""Y0150"", ""Y0173"", ""Y0186"", ""Y0196""]"	8	tight_union_of_text_children	[0, 3884, 2500, 4132]	0.05405924491771539	[3, 3908, 2496, 4132]	text	14.824078587336219	Q0001	1	main	main; main_text_label_panel; tight_union_of_text_children; gain=8
new250	BM001206103	small_text_label_panel	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001206103/05_final_queue/crops/Q0002_main_small_text_label_panel.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM001206103/05_final_queue/final_ocr_queue.tsv	0.009400193610842208	P0003	"{""handwritten note"": 1, ""primary specimen label"": 1}"	"[""Y0130"", ""Y0138""]"	2	"[""Y0130"", ""Y0138""]"	2	tight_union_of_text_children	[125, 44, 601, 248]	0.005980251694094869	[165, 68, 561, 224]	text	4.89405233866811	Q0002	2	main	main; small_text_label_panel; tight_union_of_text_children; gain=2
new250	BM001206103	oversized_text_panel_shrink_required	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BM001206103/05_final_queue/crops/Q0003_main_oversized_text_panel_shrink_required.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BM001206103/05_final_queue/final_ocr_queue.tsv	0.47362052274927396	P0002	"{""annotation label"": 1, ""handwritten note"": 6, ""herbarium stamp"": 1, ""printed label"": 2, ""type specimen label"": 1}"	"[""Y0045"", ""Y0049"", ""Y0055"", ""Y0089"", ""Y0096"", ""Y0100"", ""Y0169"", ""Y0176"", ""Y0185"", ""Y0203"", ""Y0206""]"	11	"[""Y0045"", ""Y0049"", ""Y0055"", ""Y0089"", ""Y0096"", ""Y0100"", ""Y0169"", ""Y0176"", ""Y0185"", ""Y0203"", ""Y0206""]"	11	tight_union_of_text_children	[0, 1888, 2500, 3845]	0.3563569215876089	[105, 2051, 2362, 3682]	text	5.253145457446999	Q0003	3	main	main; oversized_text_panel_shrink_required; tight_union_of_text_children; gain=11
new250	BR0000005619498	main_text_label_panel	/net/scratch/f70829xm/nhm_scribe_new250_yoloe1000_redpurple_v4_auxbarrier/02_boxlogic/BR0000005619498/05_final_queue/crops/Q0001_main_main_text_label_panel.jpg	extras/csf3_vision_ocr/new250_yoloe26_redpurple_v4/02_boxlogic/BR0000005619498/05_final_queue/final_ocr_queue.tsv	0.22834967320261437	P0001	"{""annotation label"": 3, ""catalog number"": 4, ""handwritten note"": 8, ""herbarium stamp"": 1, ""primary specimen label"": 2, ""printed label"": 8, ""type specimen label"": 2}"	"[""Y0005"", ""Y0006"", ""Y0023"", ""Y0029"", ""Y0097"", ""Y0109"", ""Y0110"", ""Y0160"", ""Y0188"", ""Y0206"", ""Y0208"", ""Y0210"", ""Y0213"", ""Y0219"", ""Y0223"", ""Y0236"", ""Y0237"", ""Y0240"", ""Y0244"", ""Y0250"", ""Y0251"", ""Y0263"", ""Y0269"", ""Y0270"", ""Y0271"", ""Y0273"", ""Y0298"", ""Y0300""]"	28	"[""Y0005"", ""Y0006"", ""Y0023"", ""Y0029"", ""Y0097"", ""Y0109"", ""Y0110"", ""Y0160"", ""Y0188"", ""Y0206"", ""Y0208"", ""Y0210"", ""Y0213"", ""Y0219"", ""Y0223"", ""Y0236"", ""Y0237"", ""Y0240"", ""Y0244"", ""Y0250"", ""Y0251"", ""Y0263"", ""Y0269"", ""Y0270"", ""Y0271"", ""Y0273"", ""Y0298"", ""Y0300""]"	28	tight_union_of_text_children	[0, 7556, 6027, 9792]	0.1987418442986951	[21, 7759, 5796, 9790]	text	51.14528628998648	Q0001	1	main	main; main_text_label_panel; tight_union_of_text_children; gain=28
